species,bill_length,bill_depth,flipper_length,body_mass,male_sex
Chinstrap,2.051762539879367,1.9492872292659627,0.15893759063052504,0.12135069686219592,True
Chinstrap,-0.23417071147190582,-0.3317006643345631,-0.985223002010138,-1.119882722060045,False
Chinstrap,1.426550026689275,0.8366102079974139,0.3223891038649055,-0.1399616018582758,True
Chinstrap,1.1725574432058008,0.7253425058705595,-0.33141694907261626,-0.7932423486594552,True
Chinstrap,0.7427238403876123,-0.27606681327113486,-0.00451392260385541,-0.40127390057874757,False
Chinstrap,0.7622617314248029,0.5584409526802767,-0.33141694907261626,-0.4666019752588655,False
Chinstrap,-0.029022855581407565,1.8936533782025344,0.894469400185237,0.7746314436633753,True
Chinstrap,0.6254964941644698,0.1133701441728568,-0.5765942189241869,-1.969147692901578,False
Chinstrap,1.9149973026190341,1.4485825696951147,-0.24969119245542606,0.38266299558266764,True
Chinstrap,1.0357922059454678,1.2260471654414056,0.894469400185237,-0.18895765786836427,True
Chinstrap,0.48873125690413816,0.1133701441728568,-0.24969119245542606,-0.7279142739793373,False
Chinstrap,1.4070121356520844,0.1133701441728568,-0.24969119245542606,-0.8585704233395731,True
Chinstrap,-0.029022855581407565,-0.1647991111442804,-0.24969119245542606,-0.923898498019691,False
Chinstrap,1.4070121356520844,0.1133701441728568,-0.24969119245542606,-0.6952502366392783,False
Chinstrap,1.3874742446148938,0.6697086548071312,-0.24969119245542606,0.3173349209025497,True
Chinstrap,1.250709007354562,0.3359055484265658,-0.7400457321585674,-0.18895765786836427,False
Chinstrap,1.0357922059454678,1.2816810165048338,-0.24969119245542606,0.12135069686219592,True
Chinstrap,1.5242394818752267,0.1133701441728568,-0.985223002010138,-1.2505388714202808,True
Chinstrap,-0.029022855581407565,0.002102442046002326,-0.08623967922104563,-0.6952502366392783,False
Chinstrap,0.8599511866107548,0.1133701441728568,-0.00451392260385541,-1.1525467594001038,False
Chinstrap,1.5047015908380361,0.9478779101242684,-0.24969119245542606,-0.33594582589862965,True
Chinstrap,0.39104180171818637,0.002102442046002326,-0.4948684623069967,-0.18895765786836427,False
Chinstrap,1.3679363535777045,1.33731486756826,-0.24969119245542606,-0.20528967653839375,True
Chinstrap,-0.23417071147190582,0.1133701441728568,-0.985223002010138,-1.119882722060045,False
Chinstrap,-0.029022855581407565,0.8366102079974139,-0.16796543583823584,-0.989226572699809,True
Chinstrap,0.2933523465322345,0.1133701441728568,-0.6583199755413771,-1.2505388714202808,False
Chinstrap,1.0944058790570383,1.4485825696951147,-0.24969119245542606,-0.20528967653839375,True
Chinstrap,1.2702468983917528,0.8366102079974139,0.24066334724771524,-0.18895765786836427,True
Chinstrap,-0.029022855581407565,1.1704133143779774,-0.24969119245542606,-0.8912344606796321,False
Chinstrap,1.602391046023988,0.1133701441728568,0.5675663737164761,-0.33594582589862965,True
Chinstrap,-0.029022855581407565,-0.4429683664614176,-0.8217714887757576,-0.7279142739793373,False
Chinstrap,0.39104180171818637,0.1133701441728568,-0.33141694907261626,-0.7279142739793373,False
Chinstrap,2.364368796474412,1.3929487186316882,-0.24969119245542606,-0.27061775121851167,True
Chinstrap,-0.03879180110000219,0.4471732505534222,0.24066334724771524,-0.18895765786836427,False
Chinstrap,1.1530195521686102,0.5028071016168485,-0.24969119245542606,-0.5645940872790424,True
Chinstrap,1.3874742446148938,0.1133701441728568,0.894469400185237,-0.1399616018582758,True
Chinstrap,-0.029022855581407565,0.7809763569339857,-0.08623967922104563,-0.5645940872790424,False
